B,R,c,method,risk
10,0,1,DR,0.220162567
10,0,1,ACW,0.327822292
10,0,1,COKE,0.139582669
10,0,1,SR,0.322934105
10,0,1,DR,0.284600969
10,0,1,ACW,0.563003092
10,0,1,COKE,0.202127019
10,0,1,SR,0.150318863
10,0,1,DR,0.182619882
10,0,1,ACW,0.511986438
10,0,1,COKE,0.118106565
10,0,1,SR,0.195926719
10,0,1,DR,0.215293389
10,0,1,ACW,0.577994609
10,0,1,COKE,0.175950436
10,0,1,SR,0.333481863
10,0,1,DR,0.318058146
10,0,1,ACW,0.235902476
10,0,1,COKE,0.247228161
10,0,1,SR,0.251298339
10,0,1,DR,0.302038361
10,0,1,ACW,0.262595608
10,0,1,COKE,0.183098299
10,0,1,SR,0.217255521
10,0,1,DR,0.218611364
10,0,1,ACW,0.608544037
10,0,1,COKE,0.114863716
10,0,1,SR,0.226209775
10,0,1,DR,0.253432213
10,0,1,ACW,0.28482028
10,0,1,COKE,0.234698672
10,0,1,SR,0.24558065
10,0,1,DR,0.288961804
10,0,1,ACW,0.619666431
10,0,1,COKE,0.158308282
10,0,1,SR,0.259457842
10,0,1,DR,0.264611344
10,0,1,ACW,2.361871118
10,0,1,COKE,0.196720699
10,0,1,SR,0.247842005
10,0,1,DR,0.178395198
10,0,1,ACW,0.38698323
10,0,1,COKE,0.134293559
10,0,1,SR,0.29526693
10,0,1,DR,0.213232614
10,0,1,ACW,0.303122855
10,0,1,COKE,0.125771943
10,0,1,SR,0.298465006
10,0,1,DR,0.227410451
10,0,1,ACW,0.232359151
10,0,1,COKE,0.142008613
10,0,1,SR,0.317515307
10,0,1,DR,0.175020543
10,0,1,ACW,0.917132683
10,0,1,COKE,0.124180277
10,0,1,SR,0.281678898
10,0,1,DR,0.19583685
10,0,1,ACW,0.24190519
10,0,1,COKE,0.112665382
10,0,1,SR,0.243426877
10,0,1,DR,0.180924533
10,0,1,ACW,0.397528082
10,0,1,COKE,0.202701426
10,0,1,SR,0.316633197
10,0,1,DR,0.209951564
10,0,1,ACW,11.98143124
10,0,1,COKE,0.138884209
10,0,1,SR,0.185474611
10,0,1,DR,0.215596457
10,0,1,ACW,0.763532435
10,0,1,COKE,0.17443912
10,0,1,SR,0.159335073
10,0,1,DR,0.198539569
10,0,1,ACW,1.980951532
10,0,1,COKE,0.138792369
10,0,1,SR,0.24110426
10,0,1,DR,0.231662497
10,0,1,ACW,0.37208188
10,0,1,COKE,0.172416835
10,0,1,SR,0.223155738
10,0,1,DR,0.209649413
10,0,1,ACW,0.20120411
10,0,1,COKE,0.203812947
10,0,1,SR,0.192663066
10,0,1,DR,0.211629634
10,0,1,ACW,0.393046111
10,0,1,COKE,0.196016339
10,0,1,SR,0.21413935
10,0,1,DR,0.288762967
10,0,1,ACW,5.038393541
10,0,1,COKE,0.142521619
10,0,1,SR,0.254896946
10,0,1,DR,0.173257481
10,0,1,ACW,0.256300792
10,0,1,COKE,0.125919299
10,0,1,SR,0.208960979
10,0,1,DR,0.201057911
10,0,1,ACW,0.306954838
10,0,1,COKE,0.193640092
10,0,1,SR,0.373603638
10,0,1,DR,0.218353415
10,0,1,ACW,1.185976645
10,0,1,COKE,0.185732685
10,0,1,SR,0.177551258
10,0,1,DR,0.191856702
10,0,1,ACW,0.730169943
10,0,1,COKE,0.158230266
10,0,1,SR,0.163577788
10,0,1,DR,0.157462154
10,0,1,ACW,0.278510265
10,0,1,COKE,0.12545363
10,0,1,SR,0.203118486
10,0,1,DR,0.192543306
10,0,1,ACW,0.253436522
10,0,1,COKE,0.139595976
10,0,1,SR,0.175637341
10,0,1,DR,0.170127048
10,0,1,ACW,1.797024909
10,0,1,COKE,0.211228967
10,0,1,SR,0.201356195
10,0,1,DR,0.237232723
10,0,1,ACW,0.54527951
10,0,1,COKE,0.139716905
10,0,1,SR,0.348502215
10,0,1,DR,0.210383868
10,0,1,ACW,0.395163687
10,0,1,COKE,0.165449751
10,0,1,SR,0.180044226
10,0,1,DR,0.249083833
10,0,1,ACW,0.178541543
10,0,1,COKE,0.1676376
10,0,1,SR,0.23031429
10,0,1,DR,0.266129341
10,0,1,ACW,0.501307994
10,0,1,COKE,0.14724416
10,0,1,SR,0.2050224
10,0,1,DR,0.244902578
10,0,1,ACW,0.355978435
10,0,1,COKE,0.173881778
10,0,1,SR,0.272862989
10,0,1,DR,0.303855603
10,0,1,ACW,0.399485752
10,0,1,COKE,0.169264419
10,0,1,SR,0.215208561
10,0,1,DR,0.183023133
10,0,1,ACW,1.331704648
10,0,1,COKE,0.146416335
10,0,1,SR,0.199686029
10,0,1,DR,0.150381776
10,0,1,ACW,0.605531406
10,0,1,COKE,0.142989029
10,0,1,SR,0.264698511
10,0,1,DR,0.223524618
10,0,1,ACW,0.837148296
10,0,1,COKE,0.182761547
10,0,1,SR,0.263955346
10,0,1,DR,0.146752513
10,0,1,ACW,0.471749411
10,0,1,COKE,0.079925851
10,0,1,SR,0.303074914
10,0,1,DR,0.163478059
10,0,1,ACW,0.191055414
10,0,1,COKE,0.15001332
10,0,1,SR,0.272039509
10,0,1,DR,0.193690368
10,0,1,ACW,0.190735686
10,0,1,COKE,0.15976271
10,0,1,SR,0.193417411
10,0,1,DR,0.248393056
10,0,1,ACW,0.747654608
10,0,1,COKE,0.132191709
10,0,1,SR,0.207648743
10,0,1,DR,0.147120973
10,0,1,ACW,0.193026463
10,0,1,COKE,0.136795042
10,0,1,SR,0.269784968
10,0,1,DR,0.188301006
10,0,1,ACW,0.491377352
10,0,1,COKE,0.129434247
10,0,1,SR,0.267457231
10,0,1,DR,0.231081788
10,0,1,ACW,0.305690065
10,0,1,COKE,0.158979719
10,0,1,SR,0.242468368
10,0,1,DR,0.154090724
10,0,1,ACW,0.396670528
10,0,1,COKE,0.113334694
10,0,1,SR,0.315426099
10,0,1,DR,0.223713941
10,0,1,ACW,0.585788107
10,0,1,COKE,0.122206015
10,0,1,SR,0.198751025
10,0,1,DR,0.123677459
10,0,1,ACW,1.042775131
10,0,1,COKE,0.105002214
10,0,1,SR,0.142160088
10,0,1,DR,0.172255732
10,0,1,ACW,0.419052303
10,0,1,COKE,0.152960149
10,1,1,SR,0.253119289
10,1,1,DR,0.19919824
10,1,1,ACW,0.213800533
10,1,1,COKE,0.128792421
10,1,1,SR,0.219862027
10,1,1,DR,0.236926499
10,1,1,ACW,0.5278311
10,1,1,COKE,0.123794684
10,1,1,SR,0.259414568
10,1,1,DR,0.22786285
10,1,1,ACW,0.427413922
10,1,1,COKE,0.12414883
10,1,1,SR,0.407790905
10,1,1,DR,0.186418544
10,1,1,ACW,3.152527942
10,1,1,COKE,0.16200688
10,1,1,SR,0.206528613
10,1,1,DR,0.185942707
10,1,1,ACW,0.291530928
10,1,1,COKE,0.141485051
10,1,1,SR,0.357191896
10,1,1,DR,0.254494382
10,1,1,ACW,0.193548852
10,1,1,COKE,0.155192391
10,1,1,SR,0.303110309
10,1,1,DR,0.290129863
10,1,1,ACW,0.430624185
10,1,1,COKE,0.151955647
10,1,1,SR,0.288715126
10,1,1,DR,0.364506892
10,1,1,ACW,2.494309049
10,1,1,COKE,0.135190078
10,1,1,SR,0.340524824
10,1,1,DR,0.187503979
10,1,1,ACW,0.957496947
10,1,1,COKE,0.149341408
10,1,1,SR,0.25169933
10,1,1,DR,0.230653765
10,1,1,ACW,0.295015513
10,1,1,COKE,0.165921316
10,1,1,SR,0.260357455
10,1,1,DR,0.290128468
10,1,1,ACW,0.739406069
10,1,1,COKE,0.142053375
10,1,1,SR,0.283926946
10,1,1,DR,0.258603366
10,1,1,ACW,3.073634312
10,1,1,COKE,0.133397402
10,1,1,SR,0.368504312
10,1,1,DR,0.228526957
10,1,1,ACW,1.760446836
10,1,1,COKE,0.160352755
10,1,1,SR,0.283428173
10,1,1,DR,0.248019752
10,1,1,ACW,1.123588404
10,1,1,COKE,0.134186528
10,1,1,SR,0.392673482
10,1,1,DR,0.192466801
10,1,1,ACW,0.240356431
10,1,1,COKE,0.126997271
10,1,1,SR,0.280388626
10,1,1,DR,0.234472699
10,1,1,ACW,2.001680128
10,1,1,COKE,0.154186945
10,1,1,SR,0.348598002
10,1,1,DR,0.164090315
10,1,1,ACW,0.746104852
10,1,1,COKE,0.150713405
10,1,1,SR,0.332969368
10,1,1,DR,0.263023745
10,1,1,ACW,3.55003724
10,1,1,COKE,0.172863225
10,1,1,SR,0.182799277
10,1,1,DR,0.205270279
10,1,1,ACW,0.409500025
10,1,1,COKE,0.144759124
10,1,1,SR,0.284370761
10,1,1,DR,0.327150439
10,1,1,ACW,0.382737415
10,1,1,COKE,0.197146017
10,1,1,SR,0.224960199
10,1,1,DR,0.235492066
10,1,1,ACW,0.290517126
10,1,1,COKE,0.148540574
10,1,1,SR,0.251809982
10,1,1,DR,0.220116626
10,1,1,ACW,0.206209067
10,1,1,COKE,0.13137645
10,1,1,SR,0.364063786
10,1,1,DR,0.214908432
10,1,1,ACW,0.267195003
10,1,1,COKE,0.167925042
10,1,1,SR,0.228880923
10,1,1,DR,0.251069477
10,1,1,ACW,0.365387628
10,1,1,COKE,0.143607457
10,1,1,SR,0.223627683
10,1,1,DR,0.138182592
10,1,1,ACW,16.06388812
10,1,1,COKE,0.119990315
10,1,1,SR,0.333080058
10,1,1,DR,0.229732482
10,1,1,ACW,1.667826296
10,1,1,COKE,0.128704831
10,1,1,SR,0.368164632
10,1,1,DR,0.129545566
10,1,1,ACW,3.467001592
10,1,1,COKE,0.105012166
10,1,1,SR,0.317434057
10,1,1,DR,0.257388957
10,1,1,ACW,0.201123158
10,1,1,COKE,0.128495169
10,1,1,SR,0.305149211
10,1,1,DR,0.198772729
10,1,1,ACW,0.207325651
10,1,1,COKE,0.162569934
10,1,1,SR,0.267787301
10,1,1,DR,0.192787143
10,1,1,ACW,0.252158831
10,1,1,COKE,0.1275821
10,1,1,SR,0.286860744
10,1,1,DR,0.249607151
10,1,1,ACW,0.35609347
10,1,1,COKE,0.142032148
10,1,1,SR,0.325799159
10,1,1,DR,0.295648934
10,1,1,ACW,0.287194018
10,1,1,COKE,0.148670844
10,1,1,SR,0.225810379
10,1,1,DR,0.167238989
10,1,1,ACW,0.465559951
10,1,1,COKE,0.134058505
10,1,1,SR,0.29900299
10,1,1,DR,0.176206809
10,1,1,ACW,0.426332883
10,1,1,COKE,0.140981472
10,1,1,SR,0.330187222
10,1,1,DR,0.200854801
10,1,1,ACW,0.27104035
10,1,1,COKE,0.177087568
10,1,1,SR,0.263146534
10,1,1,DR,0.250696804
10,1,1,ACW,0.441010156
10,1,1,COKE,0.156819209
10,1,1,SR,0.208996229
10,1,1,DR,0.206231433
10,1,1,ACW,0.28435265
10,1,1,COKE,0.135755614
10,1,1,SR,0.253282599
10,1,1,DR,0.23772847
10,1,1,ACW,0.297718496
10,1,1,COKE,0.155450171
10,1,1,SR,0.226556406
10,1,1,DR,0.222536367
10,1,1,ACW,0.967328795
10,1,1,COKE,0.181615611
10,1,1,SR,0.243250824
10,1,1,DR,0.241454768
10,1,1,ACW,0.444613511
10,1,1,COKE,0.140224226
10,1,1,SR,0.26015064
10,1,1,DR,0.271786336
10,1,1,ACW,0.290335627
10,1,1,COKE,0.13280687
10,1,1,SR,0.26791427
10,1,1,DR,0.406062678
10,1,1,ACW,0.39104179
10,1,1,COKE,0.140150154
10,1,1,SR,0.26446827
10,1,1,DR,0.193871744
10,1,1,ACW,0.368814167
10,1,1,COKE,0.144086137
10,1,1,SR,0.248492126
10,1,1,DR,0.217872723
10,1,1,ACW,4.20212942
10,1,1,COKE,0.127768771
10,1,1,SR,0.335077849
10,1,1,DR,0.193983903
10,1,1,ACW,2.600717772
10,1,1,COKE,0.136146187
10,1,1,SR,0.181546425
10,1,1,DR,0.212880223
10,1,1,ACW,0.433912825
10,1,1,COKE,0.125661315
10,1,1,SR,0.299650322
10,1,1,DR,0.213730844
10,1,1,ACW,0.238337205
10,1,1,COKE,0.131091556
10,1,1,SR,0.390476221
10,1,1,DR,0.224113628
10,1,1,ACW,0.233130264
10,1,1,COKE,0.153001825
10,1,1,SR,0.415870849
10,1,1,DR,0.185965768
10,1,1,ACW,2.826106822
10,1,1,COKE,0.141037637
10,1,1,SR,0.248846447
10,1,1,DR,0.220273478
10,1,1,ACW,0.24891436
10,1,1,COKE,0.146076138
10,1,1,SR,0.201359992
10,1,1,DR,0.216143919
10,1,1,ACW,0.563599967
10,1,1,COKE,0.129511283
10,1,1,SR,0.22453171
10,1,1,DR,0.234785081
10,1,1,ACW,0.478496753
10,1,1,COKE,0.162180973
10,1,1,SR,0.306550547
10,1,1,DR,0.221938429
10,1,1,ACW,0.224303916
10,1,1,COKE,0.143746097
10,1,1,SR,0.297802584
10,1,1,DR,0.255706317
10,1,1,ACW,0.563052792
10,1,1,COKE,0.144413496
10,1,1,SR,0.282247882
10,1,1,DR,0.264371127
10,1,1,ACW,2.448614482
10,1,1,COKE,0.142105742
10,1,1,SR,0.238097599
10,1,1,DR,0.16804973
10,1,1,ACW,0.956752306
10,1,1,COKE,0.119910525
10,1,1,SR,0.173275878
10,1,1,DR,0.177523108
10,1,1,ACW,0.948926233
10,1,1,COKE,0.140729756
10,1,1,SR,0.284403814
10,1,1,DR,0.15555767
10,1,1,ACW,0.509481186
10,1,1,COKE,0.137484073
10,1,1,SR,0.305181438
10,1,1,DR,0.159779958
10,1,1,ACW,7.588986358
10,1,1,COKE,0.165978564
10,1,1,SR,0.353212858
10,1,1,DR,0.170840588
10,1,1,ACW,0.364962047
10,1,1,COKE,0.138109942
10,1,1,SR,0.325947525
10,1,1,DR,0.286637186
10,1,1,ACW,0.245307958
10,1,1,COKE,0.154387807
10,1,1,SR,0.193132893
10,1,1,DR,0.270527679
10,1,1,ACW,0.330954104
10,1,1,COKE,0.145809025
10,1,1,SR,0.282790894
10,1,1,DR,0.236088055
10,1,1,ACW,0.327274806
10,1,1,COKE,0.156267906
10,1,1,SR,0.315445532
10,1,1,DR,0.165290367
10,1,1,ACW,0.198899198
10,1,1,COKE,0.107670073
10,1,1,SR,0.277511814
10,1,1,DR,0.302122024
10,1,1,ACW,0.342681495
10,1,1,COKE,0.136355969
10,1,1,SR,0.313872539
10,1,1,DR,0.169426491
10,1,1,ACW,0.287351423
10,1,1,COKE,0.144704513
10,1,1,SR,0.37260262
10,1,1,DR,0.258393025
10,1,1,ACW,0.217278646
10,1,1,COKE,0.190556466
10,1,1,SR,0.234866898
10,1,1,DR,0.163836551
10,1,1,ACW,0.446150176
10,1,1,COKE,0.121358133
10,1,1,SR,0.288552231
10,1,1,DR,0.211197939
10,1,1,ACW,0.475540165
10,1,1,COKE,0.140812309
10,1,1,SR,0.21544431
10,1,1,DR,0.192366757
10,1,1,ACW,0.284961576
10,1,1,COKE,0.116889685
10,1,1,SR,0.313988774
10,1,1,DR,0.308194034
10,1,1,ACW,0.49549271
10,1,1,COKE,0.163338018
10,1,1,SR,0.20046763
10,1,1,DR,0.2751676
10,1,1,ACW,1.561286371
10,1,1,COKE,0.145335297
10,1,1,SR,0.189063046
10,1,1,DR,0.240803165
10,1,1,ACW,0.466907468
10,1,1,COKE,0.126932774
10,1,1,SR,0.263790132
10,1,1,DR,0.242271505
10,1,1,ACW,1.60173185
10,1,1,COKE,0.134198266
10,1,1,SR,0.275517575
10,1,1,DR,0.176725213
10,1,1,ACW,4.570835369
10,1,1,COKE,0.131953022
10,1,1,SR,0.181393669
10,1,1,DR,0.17527535
10,1,1,ACW,0.483701756
10,1,1,COKE,0.139908744
10,1,1,SR,0.244152498
10,1,1,DR,0.1774849
10,1,1,ACW,0.218676988
10,1,1,COKE,0.127714046
10,1,1,SR,0.332913029
10,1,1,DR,0.21983002
10,1,1,ACW,0.327963635
10,1,1,COKE,0.128208386
10,1,1,SR,0.202812268
10,1,1,DR,0.164933564
10,1,1,ACW,0.22467146
10,1,1,COKE,0.116134104
10,1,1,SR,0.22218893
10,1,1,DR,0.200765556
10,1,1,ACW,0.355561222
10,1,1,COKE,0.126536391
10,1,1,SR,0.362592399
10,1,1,DR,0.243269311
10,1,1,ACW,1.817122314
10,1,1,COKE,0.156871821
10,1,1,SR,0.258059273
10,1,1,DR,0.234697608
10,1,1,ACW,0.42622721
10,1,1,COKE,0.140913415
10,1,1,SR,0.246763633
10,1,1,DR,0.202024045
10,1,1,ACW,4.298544716
10,1,1,COKE,0.128746555
10,1,1,SR,0.199382627
10,1,1,DR,0.162975032
10,1,1,ACW,0.24445574
10,1,1,COKE,0.111966856
10,1,1,SR,0.388741971
10,1,1,DR,0.166882334
10,1,1,ACW,0.636751209
10,1,1,COKE,0.131609378
10,1,1,SR,0.23543588
10,1,1,DR,0.196314547
10,1,1,ACW,0.386582545
10,1,1,COKE,0.139690998
10,1,1,SR,0.347121512
10,1,1,DR,0.279026478
10,1,1,ACW,1.023728289
10,1,1,COKE,0.135190636
10,1,1,SR,0.522443792
10,1,1,DR,0.151638619
10,1,1,ACW,2.306184731
10,1,1,COKE,0.165620627
10,1,1,SR,0.479465026
10,1,1,DR,0.231813823
10,1,1,ACW,1.288536249
10,1,1,COKE,0.154534928
10,1,1,SR,0.265913221
10,1,1,DR,0.199912028
10,1,1,ACW,0.302944135
10,1,1,COKE,0.162739791
10,1,1,SR,0.206227524
10,1,1,DR,0.23277224
10,1,1,ACW,0.384651695
10,1,1,COKE,0.143634697
10,1,1,SR,0.308494031
10,1,1,DR,0.160761394
10,1,1,ACW,0.350681336
10,1,1,COKE,0.132034632
10,1,1,SR,0.299901242
10,1,1,DR,0.227899805
10,1,1,ACW,0.475648578
10,1,1,COKE,0.176045898
10,1,1,SR,0.240561498
10,1,1,DR,0.19421385
10,1,1,ACW,0.324488826
10,1,1,COKE,0.143681657
10,1,1,SR,0.344675824
10,1,1,DR,0.17797712
10,1,1,ACW,2.205280871
10,1,1,COKE,0.162889993
10,1,1,SR,0.226360015
10,1,1,DR,0.223022615
10,1,1,ACW,0.246027381
10,1,1,COKE,0.171358699
10,1,1,SR,0.258344604
10,1,1,DR,0.231973175
10,1,1,ACW,1.536925194
10,1,1,COKE,0.147506975
10,1,1,SR,0.227914201
10,1,1,DR,0.231267528
10,1,1,ACW,2.61494336
10,1,1,COKE,0.143812084
10,1,1,SR,0.341351706
10,1,1,DR,0.222531816
10,1,1,ACW,3.548730351
10,1,1,COKE,0.160592691
10,1,1,SR,0.177109429
10,1,1,DR,0.178110472
10,1,1,ACW,0.459914114
10,1,1,COKE,0.119379675
