B,R,c,method,risk
1,2,1,SR,0.262346822
1,2,1,DR,0.144683945
1,2,1,ACW,0.187671474
1,2,1,COKE,0.130318597
1,2,1,SR,0.269685087
1,2,1,DR,0.154502067
1,2,1,ACW,0.157497836
1,2,1,COKE,0.116753585
1,2,1,SR,0.263404865
1,2,1,DR,0.140762187
1,2,1,ACW,0.142932157
1,2,1,COKE,0.11533258
1,2,1,SR,0.219278562
1,2,1,DR,0.117893841
1,2,1,ACW,0.152790884
1,2,1,COKE,0.102223499
1,2,1,SR,0.196771099
1,2,1,DR,0.114768177
1,2,1,ACW,0.154306207
1,2,1,COKE,0.11498132
1,2,1,SR,0.285644789
1,2,1,DR,0.160161369
1,2,1,ACW,0.152868781
1,2,1,COKE,0.133721857
1,2,1,SR,0.206153718
1,2,1,DR,0.135342257
1,2,1,ACW,0.157876942
1,2,1,COKE,0.113526406
1,2,1,SR,0.292197077
1,2,1,DR,0.129653957
1,2,1,ACW,0.164664073
1,2,1,COKE,0.123345455
1,2,1,SR,0.247018326
1,2,1,DR,0.229639306
1,2,1,ACW,0.167492825
1,2,1,COKE,0.113791402
1,2,1,SR,0.305890207
1,2,1,DR,0.197650444
1,2,1,ACW,0.152538417
1,2,1,COKE,0.118963375
1,2,1,SR,0.289206603
1,2,1,DR,0.156819424
1,2,1,ACW,0.173362227
1,2,1,COKE,0.134355579
1,2,1,SR,0.238287166
1,2,1,DR,0.165061428
1,2,1,ACW,0.137706357
1,2,1,COKE,0.112044367
1,2,1,SR,0.281935428
1,2,1,DR,0.145833731
1,2,1,ACW,0.172256429
1,2,1,COKE,0.142350338
1,2,1,SR,0.207104582
1,2,1,DR,0.148165682
1,2,1,ACW,0.19218388
1,2,1,COKE,0.1051782
1,2,1,SR,0.244712654
1,2,1,DR,0.191747291
1,2,1,ACW,0.193778174
1,2,1,COKE,0.111830856
1,2,1,SR,0.276025915
1,2,1,DR,0.139277342
1,2,1,ACW,0.170762765
1,2,1,COKE,0.130074586
1,2,1,SR,0.205256414
1,2,1,DR,0.199676133
1,2,1,ACW,0.165972506
1,2,1,COKE,0.116020574
1,2,1,SR,0.277524874
1,2,1,DR,0.137765807
1,2,1,ACW,0.284279852
1,2,1,COKE,0.129224339
1,2,1,SR,0.201542626
1,2,1,DR,0.127364626
1,2,1,ACW,0.14155482
1,2,1,COKE,0.111326666
1,2,1,SR,0.216454057
1,2,1,DR,0.146428802
1,2,1,ACW,0.2970776
1,2,1,COKE,0.113753333
1,2,1,SR,0.27006941
1,2,1,DR,0.131152918
1,2,1,ACW,0.163378195
1,2,1,COKE,0.10914013
1,2,1,SR,0.323011561
1,2,1,DR,0.19044086
1,2,1,ACW,0.277047157
1,2,1,COKE,0.141990421
1,2,1,SR,0.226626798
1,2,1,DR,0.132728544
1,2,1,ACW,0.165626482
1,2,1,COKE,0.118519218
1,2,1,SR,0.341041741
1,2,1,DR,0.12044615
1,2,1,ACW,0.197519395
1,2,1,COKE,0.145313529
1,2,1,SR,0.271247096
1,2,1,DR,0.197446107
1,2,1,ACW,0.192630765
1,2,1,COKE,0.123567964
1,2,1,SR,0.276401986
1,2,1,DR,0.19530652
1,2,1,ACW,0.295639552
1,2,1,COKE,0.112535937
1,2,1,SR,0.283905779
1,2,1,DR,0.13613267
1,2,1,ACW,0.165171894
1,2,1,COKE,0.117043478
1,2,1,SR,0.287206346
1,2,1,DR,0.126207201
1,2,1,ACW,0.173200645
1,2,1,COKE,0.154186072
1,2,1,SR,0.264728961
1,2,1,DR,0.155011897
1,2,1,ACW,0.189273701
1,2,1,COKE,0.138910701
1,2,1,SR,0.273113366
1,2,1,DR,0.165371073
1,2,1,ACW,0.193434306
1,2,1,COKE,0.110878391
1,2,1,SR,0.2118461
1,2,1,DR,0.138013949
1,2,1,ACW,0.162665589
1,2,1,COKE,0.093985328
1,2,1,SR,0.26253016
1,2,1,DR,0.119602136
1,2,1,ACW,0.192662617
1,2,1,COKE,0.123454958
1,2,1,SR,0.277822157
1,2,1,DR,0.151285328
1,2,1,ACW,0.196590687
1,2,1,COKE,0.113701733
1,2,1,SR,0.20442102
1,2,1,DR,0.140275894
1,2,1,ACW,0.159769
1,2,1,COKE,0.111748119
1,2,1,SR,0.253578328
1,2,1,DR,0.333156138
1,2,1,ACW,0.185882571
1,2,1,COKE,0.119411809
1,2,1,SR,0.265953797
1,2,1,DR,0.141261328
1,2,1,ACW,0.17382061
1,2,1,COKE,0.121985759
1,2,1,SR,0.243044502
1,2,1,DR,0.111061087
1,2,1,ACW,0.15162532
1,2,1,COKE,0.109266533
1,2,1,SR,0.229198054
1,2,1,DR,0.180774001
1,2,1,ACW,0.20499345
1,2,1,COKE,0.124261711
1,2,1,SR,0.282447523
1,2,1,DR,0.216895361
1,2,1,ACW,0.240427151
1,2,1,COKE,0.112899268
1,2,1,SR,0.292294377
1,2,1,DR,0.148847369
1,2,1,ACW,0.200874484
1,2,1,COKE,0.142509892
1,2,1,SR,0.255872576
1,2,1,DR,0.151711925
1,2,1,ACW,0.172035479
1,2,1,COKE,0.1222475
1,2,1,SR,0.258656964
1,2,1,DR,0.117382557
1,2,1,ACW,0.142414872
1,2,1,COKE,0.119202729
1,2,1,SR,0.287975633
1,2,1,DR,0.134808456
1,2,1,ACW,0.189350484
1,2,1,COKE,0.143184152
1,2,1,SR,0.265763927
1,2,1,DR,0.137749986
1,2,1,ACW,0.160379408
1,2,1,COKE,0.128782798
1,2,1,SR,0.288398986
1,2,1,DR,0.141687303
1,2,1,ACW,0.156517829
1,2,1,COKE,0.12571075
1,2,1,SR,0.238006288
1,2,1,DR,0.181527502
1,2,1,ACW,0.127079204
1,2,1,COKE,0.10973306
1,2,1,SR,0.292619783
1,2,1,DR,0.144348861
1,2,1,ACW,0.163569153
1,2,1,COKE,0.138969692
1,2,1,SR,0.318511245
1,2,1,DR,0.138777031
1,2,1,ACW,0.157786636
1,2,1,COKE,0.143891088
1,2,1,SR,0.252583326
1,2,1,DR,0.19563593
1,2,1,ACW,0.161767422
1,2,1,COKE,0.125837921
1,2,1,SR,0.245714767
1,2,1,DR,0.155683577
1,2,1,ACW,0.178129718
1,2,1,COKE,0.122964607
1,2,1,SR,0.248078131
1,2,1,DR,0.162589781
1,2,1,ACW,0.215687982
1,2,1,COKE,0.127931342
1,2,1,SR,0.269252312
1,2,1,DR,0.175705534
1,2,1,ACW,0.207494405
1,2,1,COKE,0.118524487
1,2,1,SR,0.302507516
1,2,1,DR,0.126945933
1,2,1,ACW,0.162933934
1,2,1,COKE,0.120922303
1,2,1,SR,0.239838988
1,2,1,DR,0.138027286
1,2,1,ACW,0.157587544
1,2,1,COKE,0.115035175
1,2,1,SR,0.229813565
1,2,1,DR,0.125851455
1,2,1,ACW,0.200123954
1,2,1,COKE,0.120230185
1,2,1,SR,0.275819471
1,2,1,DR,0.151963713
1,2,1,ACW,0.159140729
1,2,1,COKE,0.130300923
1,2,1,SR,0.280766547
1,2,1,DR,0.157292309
1,2,1,ACW,0.133884184
1,2,1,COKE,0.138006465
1,2,1,SR,0.227854588
1,2,1,DR,0.151779052
1,2,1,ACW,0.170401424
1,2,1,COKE,0.125159374
1,2,1,SR,0.227021407
1,2,1,DR,0.157598587
1,2,1,ACW,0.142082765
1,2,1,COKE,0.106936297
1,2,1,SR,0.265430663
1,2,1,DR,0.126585868
1,2,1,ACW,0.195879608
1,2,1,COKE,0.118706271
1,2,1,SR,0.225200136
1,2,1,DR,0.151611791
1,2,1,ACW,0.190655213
1,2,1,COKE,0.114617926
1,2,1,SR,0.250481542
1,2,1,DR,0.163543772
1,2,1,ACW,0.218212152
1,2,1,COKE,0.104364703
1,2,1,SR,0.283193387
1,2,1,DR,0.153796245
1,2,1,ACW,0.175169146
1,2,1,COKE,0.121696691
1,2,1,SR,0.289260389
1,2,1,DR,0.163939343
1,2,1,ACW,0.141713358
1,2,1,COKE,0.107988997
1,2,1,SR,0.305774271
1,2,1,DR,0.152245604
1,2,1,ACW,0.180663238
1,2,1,COKE,0.137196363
1,2,1,SR,0.277221893
1,2,1,DR,0.116643079
1,2,1,ACW,0.196121396
1,2,1,COKE,0.123805159
1,2,1,SR,0.207901849
1,2,1,DR,0.13018234
1,2,1,ACW,0.183945637
1,2,1,COKE,0.113496757
1,2,1,SR,0.318086315
1,2,1,DR,0.15936805
1,2,1,ACW,0.186956604
1,2,1,COKE,0.137637581
1,2,1,SR,0.251072318
1,2,1,DR,0.159552887
1,2,1,ACW,0.154596903
1,2,1,COKE,0.124518525
1,2,1,SR,0.244306369
1,2,1,DR,0.119082436
1,2,1,ACW,0.165617875
1,2,1,COKE,0.125218558
1,2,1,SR,0.307774701
1,2,1,DR,0.127497031
1,2,1,ACW,0.183264267
1,2,1,COKE,0.110442199
1,2,1,SR,0.20615491
1,2,1,DR,0.177531444
1,2,1,ACW,0.177086346
1,2,1,COKE,0.116225193
1,2,1,SR,0.323522367
1,2,1,DR,0.123947033
1,2,1,ACW,0.173196743
1,2,1,COKE,0.114316086
1,2,1,SR,0.199414263
1,2,1,DR,0.122689541
1,2,1,ACW,0.142037656
1,2,1,COKE,0.114180772
1,2,1,SR,0.253566424
1,2,1,DR,0.127056888
1,2,1,ACW,0.191991302
1,2,1,COKE,0.109328263
1,2,1,SR,0.214988367
1,2,1,DR,0.150025019
1,2,1,ACW,0.206399118
1,2,1,COKE,0.114049208
1,2,1,SR,0.35977221
1,2,1,DR,0.12945213
1,2,1,ACW,0.157700867
1,2,1,COKE,0.128895047
1,2,1,SR,0.277413938
1,2,1,DR,0.130050253
1,2,1,ACW,0.159011793
1,2,1,COKE,0.126375455
1,2,1,SR,0.231798493
1,2,1,DR,0.163819998
1,2,1,ACW,0.191436676
1,2,1,COKE,0.112550581
1,2,1,SR,0.250154506
1,2,1,DR,0.156544559
1,2,1,ACW,0.166016641
1,2,1,COKE,0.110300118
1,2,1,SR,0.22733519
1,2,1,DR,0.16918612
1,2,1,ACW,0.202723303
1,2,1,COKE,0.116387957
1,2,1,SR,0.226065722
1,2,1,DR,0.124382645
1,2,1,ACW,0.157218126
1,2,1,COKE,0.117848612
1,2,1,SR,0.304564604
1,2,1,DR,0.139488771
1,2,1,ACW,0.193845647
1,2,1,COKE,0.107962328
1,2,1,SR,0.235062415
1,2,1,DR,0.436710997
1,2,1,ACW,0.320642754
1,2,1,COKE,0.124326215
1,2,1,SR,0.280633161
1,2,1,DR,0.181889201
1,2,1,ACW,0.186807856
1,2,1,COKE,0.112694328
1,2,1,SR,0.266307846
1,2,1,DR,0.165014105
1,2,1,ACW,0.230488992
1,2,1,COKE,0.116430812
1,2,1,SR,0.235334361
1,2,1,DR,0.170398135
1,2,1,ACW,0.1977594
1,2,1,COKE,0.120176892
1,2,1,SR,0.380297576
1,2,1,DR,0.207353468
1,2,1,ACW,0.213856202
1,2,1,COKE,0.157459168
1,2,1,SR,0.247795307
1,2,1,DR,0.160472485
1,2,1,ACW,0.191986394
1,2,1,COKE,0.129267
1,2,1,SR,0.238168615
1,2,1,DR,0.214253835
1,2,1,ACW,0.253338907
1,2,1,COKE,0.108003367
1,2,1,SR,0.245387609
1,2,1,DR,0.152776107
1,2,1,ACW,0.178974991
1,2,1,COKE,0.118468982
1,2,1,SR,0.294889917
1,2,1,DR,0.144815438
1,2,1,ACW,0.188638132
1,2,1,COKE,0.109417476
1,2,1,SR,0.19736294
1,2,1,DR,0.123141317
1,2,1,ACW,0.183461763
1,2,1,COKE,0.104749618
1,2,1,SR,0.24069529
1,2,1,DR,0.167251356
1,2,1,ACW,0.148694353
1,2,1,COKE,0.11959738
1,2,1,SR,0.289481243
1,2,1,DR,0.124052793
1,2,1,ACW,0.181418028
1,2,1,COKE,0.100810978
1,2,1,SR,0.271626814
1,2,1,DR,0.140618332
1,2,1,ACW,0.227372507
1,2,1,COKE,0.136224291
1,2,1,SR,0.326075773
1,2,1,DR,0.121145135
1,2,1,ACW,0.170200243
1,2,1,COKE,0.132061939
1,2,1,SR,0.236345241
1,2,1,DR,0.153349065
1,2,1,ACW,0.181353937
1,2,1,COKE,0.113526494
1,2,1,SR,0.299859987
1,2,1,DR,0.159284175
1,2,1,ACW,0.154377304
1,2,1,COKE,0.109991586
1,2,1,SR,0.261504918
1,2,1,DR,0.156272683
1,2,1,ACW,0.190542853
1,2,1,COKE,0.119108069
5,2,1,SR,0.274176508
5,2,1,DR,0.181395556
5,2,1,ACW,0.275298502
5,2,1,COKE,0.104884329
5,2,1,SR,0.362740382
5,2,1,DR,0.110120182
5,2,1,ACW,0.257303545
5,2,1,COKE,0.127954954
5,2,1,SR,0.319359247
5,2,1,DR,0.165314253
5,2,1,ACW,0.554843714
5,2,1,COKE,0.150828737
5,2,1,SR,0.315199954
5,2,1,DR,0.123295414
5,2,1,ACW,0.22588475
5,2,1,COKE,0.114591283
5,2,1,SR,0.294421816
5,2,1,DR,0.153528753
5,2,1,ACW,0.408512451
5,2,1,COKE,0.117968386
5,2,1,SR,0.197589642
5,2,1,DR,0.169178036
5,2,1,ACW,0.700219704
5,2,1,COKE,0.119047504
5,2,1,SR,0.25406341
5,2,1,DR,0.207163356
5,2,1,ACW,0.257785477
5,2,1,COKE,0.101568342
5,2,1,SR,0.243408693
5,2,1,DR,0.150637599
5,2,1,ACW,0.269031004
5,2,1,COKE,0.116673882
5,2,1,SR,0.184713955
5,2,1,DR,0.128906657
5,2,1,ACW,0.516592217
5,2,1,COKE,0.09189247
5,2,1,SR,0.224915443
5,2,1,DR,0.114973724
5,2,1,ACW,0.298493219
5,2,1,COKE,0.105672024
5,2,1,SR,0.195868339
5,2,1,DR,0.143418579
5,2,1,ACW,0.226454375
5,2,1,COKE,0.109989149
5,2,1,SR,0.306511383
5,2,1,DR,0.152244895
5,2,1,ACW,0.806873012
5,2,1,COKE,0.116082864
5,2,1,SR,0.298228563
5,2,1,DR,0.121257807
5,2,1,ACW,0.285965278
5,2,1,COKE,0.109752845
5,2,1,SR,0.220403487
5,2,1,DR,0.148749195
5,2,1,ACW,0.873120393
5,2,1,COKE,0.09877421
5,2,1,SR,0.256518246
5,2,1,DR,0.177869362
5,2,1,ACW,0.243101043
5,2,1,COKE,0.10615148
5,2,1,SR,0.194036319
5,2,1,DR,0.189776601
5,2,1,ACW,0.268033216
5,2,1,COKE,0.099237102
5,2,1,SR,0.255823752
5,2,1,DR,0.152544949
5,2,1,ACW,0.344670997
5,2,1,COKE,0.123612115
5,2,1,SR,0.309582186
5,2,1,DR,0.135493167
5,2,1,ACW,0.384466064
5,2,1,COKE,0.111137338
5,2,1,SR,0.24754131
5,2,1,DR,0.149020551
5,2,1,ACW,0.216873009
5,2,1,COKE,0.116534394
5,2,1,SR,0.400752116
5,2,1,DR,0.119619317
5,2,1,ACW,0.340622334
5,2,1,COKE,0.142915943
5,2,1,SR,0.171394164
5,2,1,DR,0.111856771
5,2,1,ACW,0.183203185
5,2,1,COKE,0.089472803
5,2,1,SR,0.287585424
5,2,1,DR,0.125977329
5,2,1,ACW,0.210432073
5,2,1,COKE,0.130434274
5,2,1,SR,0.288316641
5,2,1,DR,0.140217385
5,2,1,ACW,0.315888751
5,2,1,COKE,0.112257199
5,2,1,SR,0.175509725
5,2,1,DR,0.162036966
5,2,1,ACW,0.232538892
5,2,1,COKE,0.103429006
5,2,1,SR,0.42110795
5,2,1,DR,0.155025469
5,2,1,ACW,0.214312412
5,2,1,COKE,0.117871407
5,2,1,SR,0.249145362
5,2,1,DR,0.158827592
5,2,1,ACW,0.210731948
5,2,1,COKE,0.141191325
5,2,1,SR,0.399871954
5,2,1,DR,0.112025913
5,2,1,ACW,0.37205671
5,2,1,COKE,0.158343057
5,2,1,SR,0.19619341
5,2,1,DR,0.181735611
5,2,1,ACW,0.274807576
5,2,1,COKE,0.099444243
5,2,1,SR,0.214547285
5,2,1,DR,0.161007006
5,2,1,ACW,0.257681634
5,2,1,COKE,0.082380869
5,2,1,SR,0.289735611
5,2,1,DR,0.112527782
5,2,1,ACW,0.645204296
5,2,1,COKE,0.14714206
5,2,1,SR,0.253668432
5,2,1,DR,0.132777941
5,2,1,ACW,0.24525578
5,2,1,COKE,0.122649156
5,2,1,SR,0.240085624
5,2,1,DR,0.207026281
5,2,1,ACW,0.243456842
5,2,1,COKE,0.104947951
5,2,1,SR,0.245199125
5,2,1,DR,0.100578172
5,2,1,ACW,0.207678634
5,2,1,COKE,0.096824279
5,2,1,SR,0.238172763
5,2,1,DR,0.108816226
5,2,1,ACW,0.292366834
5,2,1,COKE,0.114303038
5,2,1,SR,0.205951594
5,2,1,DR,0.161823153
5,2,1,ACW,0.184403386
5,2,1,COKE,0.106371012
5,2,1,SR,0.266119485
5,2,1,DR,0.12914661
5,2,1,ACW,0.212887063
5,2,1,COKE,0.110043897
5,2,1,SR,0.411660573
5,2,1,DR,0.119752718
5,2,1,ACW,0.302066098
5,2,1,COKE,0.172968459
5,2,1,SR,0.282936289
5,2,1,DR,0.112428103
5,2,1,ACW,0.595889888
5,2,1,COKE,0.115486144
5,2,1,SR,0.197090663
5,2,1,DR,0.137965371
5,2,1,ACW,0.255543332
5,2,1,COKE,0.111007985
5,2,1,SR,0.209041098
5,2,1,DR,0.145261969
5,2,1,ACW,0.302888352
5,2,1,COKE,0.11554563
5,2,1,SR,0.277518875
5,2,1,DR,0.142231254
5,2,1,ACW,0.623395258
5,2,1,COKE,0.17711173
5,2,1,SR,0.329041463
5,2,1,DR,0.127646956
5,2,1,ACW,0.310680075
5,2,1,COKE,0.157410968
5,2,1,SR,0.191183751
5,2,1,DR,0.172008049
5,2,1,ACW,0.223768554
5,2,1,COKE,0.096390008
5,2,1,SR,0.264853893
5,2,1,DR,0.213328732
5,2,1,ACW,0.247890022
5,2,1,COKE,0.108606298
5,2,1,SR,0.252197749
5,2,1,DR,0.105317086
5,2,1,ACW,0.217978857
5,2,1,COKE,0.10737791
5,2,1,SR,0.282363421
5,2,1,DR,0.177051924
5,2,1,ACW,0.234909993
5,2,1,COKE,0.115083809
5,2,1,SR,0.241715029
5,2,1,DR,0.118505964
5,2,1,ACW,0.347923899
5,2,1,COKE,0.120790612
5,2,1,SR,0.244570673
5,2,1,DR,0.134907278
5,2,1,ACW,0.303281546
5,2,1,COKE,0.104494817
5,2,1,SR,0.259494442
5,2,1,DR,0.122839252
5,2,1,ACW,0.237369683
5,2,1,COKE,0.109939073
5,2,1,SR,0.25352803
5,2,1,DR,0.195651671
5,2,1,ACW,0.298801534
5,2,1,COKE,0.113179542
5,2,1,SR,0.175223869
5,2,1,DR,0.195512679
5,2,1,ACW,0.191003084
5,2,1,COKE,0.096870416
5,2,1,SR,0.148277002
5,2,1,DR,0.095294926
5,2,1,ACW,0.196116672
5,2,1,COKE,0.093280642
5,2,1,SR,0.220161538
5,2,1,DR,0.109745999
5,2,1,ACW,0.290348945
5,2,1,COKE,0.106046878
5,2,1,SR,0.243094629
5,2,1,DR,0.110352757
5,2,1,ACW,0.230028661
5,2,1,COKE,0.105764941
5,2,1,SR,0.329181954
5,2,1,DR,0.141164255
5,2,1,ACW,0.241278633
5,2,1,COKE,0.134957525
5,2,1,SR,0.264539003
5,2,1,DR,0.154738083
5,2,1,ACW,0.809613204
5,2,1,COKE,0.119990399
5,2,1,SR,0.208935023
5,2,1,DR,0.123698999
5,2,1,ACW,0.202102498
5,2,1,COKE,0.098801686
5,2,1,SR,0.236242755
5,2,1,DR,0.199325332
5,2,1,ACW,0.25327071
5,2,1,COKE,0.106123704
5,2,1,SR,0.221102872
5,2,1,DR,0.133506836
5,2,1,ACW,0.149804653
5,2,1,COKE,0.113483676
5,2,1,SR,0.201449929
5,2,1,DR,0.10333001
5,2,1,ACW,0.380813862
5,2,1,COKE,0.097727268
5,2,1,SR,0.267984749
5,2,1,DR,0.169107873
5,2,1,ACW,0.283227992
5,2,1,COKE,0.101557228
5,2,1,SR,0.304694812
5,2,1,DR,0.122668388
5,2,1,ACW,1.160395806
5,2,1,COKE,0.11475229
5,2,1,SR,0.195875592
5,2,1,DR,0.115681651
5,2,1,ACW,0.289637254
5,2,1,COKE,0.109857559
5,2,1,SR,0.238457149
5,2,1,DR,0.370353017
5,2,1,ACW,0.229841639
5,2,1,COKE,0.108179776
5,2,1,SR,0.287875766
5,2,1,DR,0.109876049
5,2,1,ACW,0.232625668
5,2,1,COKE,0.114664593
5,2,1,SR,0.255337848
5,2,1,DR,0.141750105
5,2,1,ACW,0.206604782
5,2,1,COKE,0.11565389
5,2,1,SR,0.258599203
5,2,1,DR,0.120960149
5,2,1,ACW,0.259429811
5,2,1,COKE,0.103946366
5,2,1,SR,0.214628854
5,2,1,DR,0.14217688
5,2,1,ACW,0.393304328
5,2,1,COKE,0.10985021
5,2,1,SR,0.315006596
5,2,1,DR,0.101598887
5,2,1,ACW,0.244062926
5,2,1,COKE,0.122201617
5,2,1,SR,0.223027362
5,2,1,DR,0.144478761
5,2,1,ACW,0.231495244
5,2,1,COKE,0.100246697
5,2,1,SR,0.271979126
5,2,1,DR,0.135209259
5,2,1,ACW,0.207751899
5,2,1,COKE,0.139273289
5,2,1,SR,0.262009601
5,2,1,DR,0.118320217
5,2,1,ACW,1.110902271
5,2,1,COKE,0.093675313
5,2,1,SR,0.260174614
5,2,1,DR,0.162273403
5,2,1,ACW,0.2168626
5,2,1,COKE,0.114038243
5,2,1,SR,0.218419112
5,2,1,DR,0.111803516
5,2,1,ACW,0.278135966
5,2,1,COKE,0.110810184
5,2,1,SR,0.340141008
5,2,1,DR,0.125472543
5,2,1,ACW,0.572145903
5,2,1,COKE,0.166402411
5,2,1,SR,0.252612017
5,2,1,DR,0.120870343
5,2,1,ACW,0.169529783
5,2,1,COKE,0.100563875
5,2,1,SR,0.228851521
5,2,1,DR,0.13843767
5,2,1,ACW,1.026959261
5,2,1,COKE,0.130203954
5,2,1,SR,0.240846862
5,2,1,DR,0.15838292
5,2,1,ACW,0.525537857
5,2,1,COKE,0.106420723
5,2,1,SR,0.19713422
5,2,1,DR,0.166596387
5,2,1,ACW,0.218507077
5,2,1,COKE,0.10373855
5,2,1,SR,0.330629645
5,2,1,DR,0.121715958
5,2,1,ACW,0.376337787
5,2,1,COKE,0.111472288
5,2,1,SR,0.195683346
5,2,1,DR,0.181911124
5,2,1,ACW,0.297222178
5,2,1,COKE,0.094566615
5,2,1,SR,0.195272227
5,2,1,DR,0.172407714
5,2,1,ACW,0.245589994
5,2,1,COKE,0.094485372
5,2,1,SR,0.342471366
5,2,1,DR,0.155418217
5,2,1,ACW,0.294405669
5,2,1,COKE,0.143078179
5,2,1,SR,0.230340165
5,2,1,DR,0.121709888
5,2,1,ACW,0.253615523
5,2,1,COKE,0.094509913
5,2,1,SR,0.325525216
5,2,1,DR,0.134372619
5,2,1,ACW,0.262814208
5,2,1,COKE,0.094847311
5,2,1,SR,0.249033855
5,2,1,DR,0.173758182
5,2,1,ACW,0.243177351
5,2,1,COKE,0.107259979
5,2,1,SR,0.261492127
5,2,1,DR,0.172847634
5,2,1,ACW,0.210255573
5,2,1,COKE,0.109921128
5,2,1,SR,0.216449882
5,2,1,DR,0.112961619
5,2,1,ACW,0.570029287
5,2,1,COKE,0.103508367
5,2,1,SR,0.224532175
5,2,1,DR,0.227953229
5,2,1,ACW,0.237636645
5,2,1,COKE,0.105006726
5,2,1,SR,0.232949042
5,2,1,DR,0.166805606
5,2,1,ACW,0.172435076
5,2,1,COKE,0.088550921
5,2,1,SR,0.226856287
5,2,1,DR,0.108341046
5,2,1,ACW,0.3086865
5,2,1,COKE,0.095899586
5,2,1,SR,0.222962896
5,2,1,DR,0.145310969
5,2,1,ACW,0.219283132
5,2,1,COKE,0.101016916
5,2,1,SR,0.277477198
5,2,1,DR,0.16593581
5,2,1,ACW,0.193632132
5,2,1,COKE,0.122848115
5,2,1,SR,0.26166527
5,2,1,DR,0.176890977
5,2,1,ACW,0.193162012
5,2,1,COKE,0.121056453
5,2,1,SR,0.253090551
5,2,1,DR,0.128040741
5,2,1,ACW,1.119106599
5,2,1,COKE,0.093875213
5,2,1,SR,0.308667829
5,2,1,DR,0.112309949
5,2,1,ACW,0.237108917
5,2,1,COKE,0.140747114
5,2,1,SR,0.238794609
5,2,1,DR,0.155908425
5,2,1,ACW,0.296452397
5,2,1,COKE,0.151996375
5,2,1,SR,0.207162072
5,2,1,DR,0.116134444
5,2,1,ACW,0.219679026
5,2,1,COKE,0.108652653
5,2,1,SR,0.282002486
5,2,1,DR,0.146249932
5,2,1,ACW,0.214805398
5,2,1,COKE,0.105738126
5,2,1,SR,0.211628152
5,2,1,DR,0.145673466
5,2,1,ACW,0.228946451
5,2,1,COKE,0.113293542
10,2,1,SR,0.336563482
10,2,1,DR,0.107997121
10,2,1,ACW,0.266226426
10,2,1,COKE,0.100663845
10,2,1,SR,0.353391265
10,2,1,DR,0.101249216
10,2,1,ACW,0.227360573
10,2,1,COKE,0.150144025
10,2,1,SR,0.275807466
10,2,1,DR,0.149848668
10,2,1,ACW,0.222722344
10,2,1,COKE,0.107407665
10,2,1,SR,0.260083635
10,2,1,DR,0.235247047
10,2,1,ACW,0.256215398
10,2,1,COKE,0.125750131
10,2,1,SR,0.191766127
10,2,1,DR,0.139394337
10,2,1,ACW,0.22585454
10,2,1,COKE,0.112626707
10,2,1,SR,0.299945727
10,2,1,DR,0.167584789
10,2,1,ACW,0.440291642
10,2,1,COKE,0.111551708
10,2,1,SR,0.263578217
10,2,1,DR,0.238364108
10,2,1,ACW,0.177311729
10,2,1,COKE,0.155974289
10,2,1,SR,0.208981218
10,2,1,DR,0.175502671
10,2,1,ACW,0.242609088
10,2,1,COKE,0.112960206
10,2,1,SR,0.402964289
10,2,1,DR,0.172353639
10,2,1,ACW,0.282000153
10,2,1,COKE,0.131121629
10,2,1,SR,0.235367324
10,2,1,DR,0.192541353
10,2,1,ACW,16.11753285
10,2,1,COKE,0.107054953
10,2,1,SR,0.454218201
10,2,1,DR,0.152474453
10,2,1,ACW,0.375351559
10,2,1,COKE,0.137324868
10,2,1,SR,0.180088545
10,2,1,DR,0.223387872
10,2,1,ACW,4.376405885
10,2,1,COKE,0.110203948
10,2,1,SR,0.298950375
10,2,1,DR,0.115677983
10,2,1,ACW,1.575056646
10,2,1,COKE,0.15647157
10,2,1,SR,0.234939311
10,2,1,DR,0.141155556
10,2,1,ACW,0.57495866
10,2,1,COKE,0.119325274
10,2,1,SR,0.250258975
10,2,1,DR,0.137258733
10,2,1,ACW,0.421471993
10,2,1,COKE,0.10645636
10,2,1,SR,0.407302962
10,2,1,DR,0.137618714
10,2,1,ACW,0.222848651
10,2,1,COKE,0.109243215
10,2,1,SR,0.222243556
10,2,1,DR,0.144129448
10,2,1,ACW,0.271604561
10,2,1,COKE,0.107577756
10,2,1,SR,0.251814711
10,2,1,DR,0.156474815
10,2,1,ACW,0.227166936
10,2,1,COKE,0.11606752
10,2,1,SR,0.198816521
10,2,1,DR,0.15356269
10,2,1,ACW,8.488697443
10,2,1,COKE,0.104496413
10,2,1,SR,0.244657179
10,2,1,DR,0.239019033
10,2,1,ACW,0.643748811
10,2,1,COKE,0.088232107
10,2,1,SR,0.164796907
10,2,1,DR,0.183916803
10,2,1,ACW,0.214173552
10,2,1,COKE,0.089311982
10,2,1,SR,0.231172681
10,2,1,DR,0.180761019
10,2,1,ACW,0.47727478
10,2,1,COKE,0.110027288
10,2,1,SR,0.231295679
10,2,1,DR,0.142212595
10,2,1,ACW,0.278345103
10,2,1,COKE,0.09815131
10,2,1,SR,0.355625005
10,2,1,DR,0.144560626
10,2,1,ACW,1.19552168
10,2,1,COKE,0.091793071
10,2,1,SR,0.410808687
10,2,1,DR,0.169696709
10,2,1,ACW,0.296821339
10,2,1,COKE,0.123111134
10,2,1,SR,0.317811014
10,2,1,DR,0.152540649
